name,name_kr,artist,label,type,level,bg_img
After LIKE,After LIKE,IVE,s,s,18,https://piugame.com/data/song_img/ed7e43efd28eba896f90b94ff1ebc06f.png
Twist of Fate (feat. Ruriling),Twist of Fate (feat. Ruriling),Jehezukiel,s,s,19,https://piugame.com/data/song_img/39179bd228825e7b84d0004ae9058c2b.png
Pneumonoultramicroscopicsilicovolcanoconiosis ft. Kagamine Len/GUMI,Pneumonoultramicroscopicsilicovolcanoconiosis ft. Kagamine Len/GUMI,DASU,s,s,12,https://piugame.com/data/song_img/3f60d49fc1d14e5cfa51e8c90eec847b.png
R.I.P,R.I.P,eicateve,d,d,24,https://piugame.com/data/song_img/1fdba3fa2fd7fc9c3fef0593fb67897d.png
R.I.P,R.I.P,eicateve,s,s,16,https://piugame.com/data/song_img/1fdba3fa2fd7fc9c3fef0593fb67897d.png
Uh-Heung,Uh-Heung,DKZ,d,d,16,https://piugame.com/data/song_img/9095d45d33d1c8cf8495c1295604e0af.png
Pirate,Pirate,EVERGLOW,d,d,21,https://piugame.com/data/song_img/a349e92cde3a219d72d082c9ed7deade.png
Uh-Heung,Uh-Heung,DKZ,s,s,09,https://piugame.com/data/song_img/9095d45d33d1c8cf8495c1295604e0af.png
Dancing ,Dancing ,Said ,s,s,13,https://piugame.com/data/song_img/f48667b834fd130175badd24da2c911e.png
Fracture Temporelle,Fracture Temporelle,Kurokotei,s,s,21,https://piugame.com/data/song_img/4f176d4f60c502692f8e1b0715e495e2.png
Versailles,Versailles,HyuN & MIIM,s,s,10,https://piugame.com/data/song_img/305329152cdd89f6229dec2a3074c18b.png
Athena's Shield,Athena's Shield,Jehezukiel,d,d,23,https://piugame.com/data/song_img/e9d9f977024488f5bb31c9e203621e84.png
Yo! Say!! Fairy!!!,Yo! Say!! Fairy!!!,MYUKKE.,s,s,20,https://piugame.com/data/song_img/1afce79a91b11aacedfadb6f8f0c360c.png
GOODBOUNCE,GOODBOUNCE,EBIMAYO,s,s,20,https://piugame.com/data/song_img/fb318d836ec65eca2c99728fee9f3dc9.png
Nakakapagpabagabag,Nakakapagpabagabag,Dasu feat. Kagamine Len,s,s,19,https://piugame.com/data/song_img/852ab3d601b9fc8699cfde54978b52a4.png
Little Munchkin,Little Munchkin,Castellia,s,s,16,https://piugame.com/data/song_img/d59295bf426a99e64848df63ced40717.png
After LIKE,After LIKE,IVE,d,d,07,https://piugame.com/data/song_img/ed7e43efd28eba896f90b94ff1ebc06f.png
Nostalgia,Nostalgia,Woody,d,d,21,https://piugame.com/data/song_img/8c79ce4830470629ea3de71335222909.png
iRELLiA,iRELLiA,HyuN,s,s,18,https://piugame.com/data/song_img/282c1e3e7427966fe98c2fb2accfa9d6.png
Dignity,Dignity,Crash,d,d,26,https://piugame.com/data/song_img/f1cb86385e1dcac7b5dd87da181ed2f2.png
Sudden Appearance Image,Sudden Appearance Image,Blacklolita,s,s,17,https://piugame.com/data/song_img/b2bd709009f25a9ac3618390c7b9917e.png
hercules,hercules,Abel,s,s,14,https://piugame.com/data/song_img/81ffa563de8fddbafbaf8f84afa94263.png
Flavor Step!,Flavor Step!,EmoCosine,s,s,18,https://piugame.com/data/song_img/2eecbab75fb2d9f0f95971ff487fc934.png
Halcyon,Halcyon,xi,s,s,12,https://piugame.com/data/song_img/51fcd45896e9b9925e3e1f0a77556e24.png
Ultimatum,Ultimatum,Cosmograph,s,s,17,https://piugame.com/data/song_img/54a6474ee494e9b1748e1edd3affee0b.png
Curiosity Overdrive,Curiosity Overdrive,t+pazolite,s,s,15,https://piugame.com/data/song_img/2cf6b048170d3446cbb27e722a1d805f.png
Jogging,Jogging,LUCY,s,s,09,https://piugame.com/data/song_img/3adbc9e8d05b1d006a995cf3079330aa.png
Fracture Temporelle,Fracture Temporelle,Kurokotei,s,s,24,https://piugame.com/data/song_img/4f176d4f60c502692f8e1b0715e495e2.png
Sorceress Elise,Sorceress Elise,YAHPP,s,s,08,https://piugame.com/data/song_img/52ba0f8236f1cc1be8533771c479b36a.png
Curiosity Overdrive,Curiosity Overdrive,t+pazolite,s,s,10,https://piugame.com/data/song_img/2cf6b048170d3446cbb27e722a1d805f.png
* this game does not exist *,* this game does not exist *,litmus* x Ester,s,s,20,https://piugame.com/data/song_img/89f84e8cf3b3b99a00a93bf032100f8e.png
ELEVEN,ELEVEN,IVE,s,s,17,https://piugame.com/data/song_img/e0cf19dbb807e5d3f2efa3db5ca163a0.png
Solfeggietto,Solfeggietto,Fiverwater,s,s,15,https://piugame.com/data/song_img/89ad08817eede5a099583987e96d64b3.png
Rock the house,Rock the house,Matduke,d,d,22,https://piugame.com/data/song_img/dc19ba963efaaef2b2a3c905a98abfc3.png
Sudden Appearance Image,Sudden Appearance Image,Blacklolita,s,s,21,https://piugame.com/data/song_img/b2bd709009f25a9ac3618390c7b9917e.png
GOODBOUNCE,GOODBOUNCE,EBIMAYO,s,s,16,https://piugame.com/data/song_img/fb318d836ec65eca2c99728fee9f3dc9.png
Ultimatum,Ultimatum,Cosmograph,s,s,23,https://piugame.com/data/song_img/54a6474ee494e9b1748e1edd3affee0b.png
Nxde,Nxde,(G)I-DLE,s,s,14,https://piugame.com/data/song_img/7b6237f4583cab1dd1a1b1f85264eaa5.png
Imperium,Imperium,sakuzyo,s,s,22,https://piugame.com/data/song_img/b874f35ca304ff22c3ed2ed6c5a9f8ba.png
Chobit Flavor,Chobit Flavor,aran & t+pazolite,s,s,16,https://piugame.com/data/song_img/0da2130360d6066534052ce19789e013.png
Bubble,Bubble,STAYC,d,d,20,https://piugame.com/data/song_img/9b71130dbd5410cfb920d6a7fa4e0615.png
Rush-More,Rush-More,litmus*,s,s,13,https://piugame.com/data/song_img/89ac6afc39e1dbaf27cede9586f53f2d.png
PRiMA MATERiA,PRiMA MATERiA,xi,s,s,21,https://piugame.com/data/song_img/d9ca9ba14be1f8d7bc007bfcae6f19a1.png
Viyella's Nightmare,Viyella's Nightmare,Laur,s,s,16,https://piugame.com/data/song_img/dde154d8a721c5d510b71c788d0b8673.png
GOODBOUNCE,GOODBOUNCE,EBIMAYO,s,s,07,https://piugame.com/data/song_img/fb318d836ec65eca2c99728fee9f3dc9.png
Full Moon,Full Moon,Dreamcatcher,s,s,16,https://piugame.com/data/song_img/992c331c091355947214279619c2a366.png
wither garden,wither garden,uma feat. Kanon Tachibana,s,s,20,https://piugame.com/data/song_img/a65ed99146745b6bb879e92af66517fb.png
TOMBOY,TOMBOY,(G)I-DLE,d,d,18,https://piugame.com/data/song_img/ec342950e66150e76a00b09492dfda3c.png
Poppin' Shower,Poppin' Shower,P*Light,s,s,15,https://piugame.com/data/song_img/431c7a7f2602972ebb99569a64f05c2b.png
8 6 - FULL SONG -,8 6 - FULL SONG -,DASU,d,d,23,https://piugame.com/data/song_img/eb741a04f8157c320f930d95dceecd7b.png
Perpetual,Perpetual,Qu-ail,d,d,24,https://piugame.com/data/song_img/aaa768a0b807b815409ed97d9efac188.png
Flavor Step!,Flavor Step!,EmoCosine,s,s,11,https://piugame.com/data/song_img/2eecbab75fb2d9f0f95971ff487fc934.png
Yo! Say!! Fairy!!!,Yo! Say!! Fairy!!!,MYUKKE.,s,s,06,https://piugame.com/data/song_img/1afce79a91b11aacedfadb6f8f0c360c.png
PRiMA MATERiA,PRiMA MATERiA,xi,s,s,18,https://piugame.com/data/song_img/d9ca9ba14be1f8d7bc007bfcae6f19a1.png
STAGER,STAGER,Ras,d,d,20,https://piugame.com/data/song_img/07e7d5fd7daa31f830fea74250cc2186.png
Bubble,Bubble,STAYC,d,d,10,https://piugame.com/data/song_img/9b71130dbd5410cfb920d6a7fa4e0615.png
Energy Synergy Matrix,Energy Synergy Matrix,Tanchiky,s,s,11,https://piugame.com/data/song_img/9a9a1a662444b7305346e031dad8be2e.png
8 6,8 6,DASU,d,d,21,https://piugame.com/data/song_img/5d936b10017adb5582723dec723351d5.png
GOODBOUNCE,GOODBOUNCE,EBIMAYO,s,s,12,https://piugame.com/data/song_img/fb318d836ec65eca2c99728fee9f3dc9.png
Lucid Dream,Lucid Dream,Cosmograph,s,s,13,https://piugame.com/data/song_img/bd82e2ff6db9c6e4ba585760cb5a94f7.png
Stardream -Eurobeat Remix-,Stardream -Eurobeat Remix-,MAX x Cashew x Dave Rodgers,d,d,18,https://piugame.com/data/song_img/1e7f149bb81b419a51d930540d002bec.png
Mahika,Mahika,The Musical Ghost,d,d,15,https://piugame.com/data/song_img/44568bfe13cdb83384df0b5b14e71e8c.png
MilK,MilK,Morimori Atsushi,s,s,17,https://piugame.com/data/song_img/4f6cd22fb830dcc99d53fcd91066e255.png
MURDOCH,MURDOCH,WONDERTRAVELER Project,s,s,11,https://piugame.com/data/song_img/8eb8a3021756670ce067a3ef7cfb9f2a.png
Yo! Say!! Fairy!!!,Yo! Say!! Fairy!!!,MYUKKE.,s,s,16,https://piugame.com/data/song_img/1afce79a91b11aacedfadb6f8f0c360c.png
BRAIN POWER,BRAIN POWER,NOMA,s,s,11,https://piugame.com/data/song_img/dfc1225d137e799d048a3f5a9906e134.png
Bubble,Bubble,STAYC,d,d,22,https://piugame.com/data/song_img/9b71130dbd5410cfb920d6a7fa4e0615.png
Achluoias,Achluoias,D_AAN,s,s,24,https://piugame.com/data/song_img/08b06c0759e9193b9cb7cfb9ee2a67a6.png
Ultimatum,Ultimatum,Cosmograph,s,s,25,https://piugame.com/data/song_img/54a6474ee494e9b1748e1edd3affee0b.png
Discord,Discord,QWER,s,s,03,https://piugame.com/data/song_img/468a5036181f048540d85bfb210b4486.png
Nostalgia,Nostalgia,Woody,s,s,17,https://piugame.com/data/song_img/8c79ce4830470629ea3de71335222909.png
Follow me,Follow me,SHK,s,s,09,https://piugame.com/data/song_img/fb5850b7b105c2402744693afe418957.png
Horang Pungryuga,Horang Pungryuga,Sangnoksu feat. HANANA,d,d,16,https://piugame.com/data/song_img/ff5e51e70c41cfb7d92c5ee7a7f4dd9c.png
Athena's Shield,Athena's Shield,Jehezukiel,d,d,20,https://piugame.com/data/song_img/e9d9f977024488f5bb31c9e203621e84.png
Aragami,Aragami,xi,s,s,24,https://piugame.com/data/song_img/268d0e5526dc475ccf8ca90a60fcae68.png
Dement ~After Legend~,Dement ~After Legend~,Lunatic Sounds,s,s,23,https://piugame.com/data/song_img/fd482baf3748bc4b5e74b4d5cd800819.png
Bubble,Bubble,STAYC,d,d,14,https://piugame.com/data/song_img/9b71130dbd5410cfb920d6a7fa4e0615.png
Discord,Discord,QWER,d,d,08,https://piugame.com/data/song_img/468a5036181f048540d85bfb210b4486.png
PANDORA,PANDORA,MAVE:,s,s,17,https://piugame.com/data/song_img/45a186e942deff08bc88bf9141e2d1dd.png
YOU AND I,YOU AND I,Dreamcatcher,s,s,14,https://piugame.com/data/song_img/348076ff6d242d366c6d8240e538b454.png
Curiosity Overdrive,Curiosity Overdrive,t+pazolite,s,s,20,https://piugame.com/data/song_img/2cf6b048170d3446cbb27e722a1d805f.png
Highway Chaser,Highway Chaser,Cosmograph,s,s,16,https://piugame.com/data/song_img/f06cbde6cc0b8747421f52ac75b3ee8b.png
PRiMA MATERiA,PRiMA MATERiA,xi,s,s,24,https://piugame.com/data/song_img/d9ca9ba14be1f8d7bc007bfcae6f19a1.png
Loki,Loki,Lotze,s,s,21,https://piugame.com/data/song_img/8f60feb29c23dba166d882a86110b732.png
hercules,hercules,Abel,d,d,24,https://piugame.com/data/song_img/81ffa563de8fddbafbaf8f84afa94263.png
Destr0yer,Destr0yer,sakuzyo,d,d,24,https://piugame.com/data/song_img/1cdf3c4a70abd903f51f0f9e969830ee.png
Super Fantasy,Super Fantasy,SHK,s,s,14,https://piugame.com/data/song_img/3c8de1e739b5d74edde29b76f4d65d77.png
Yo! Say!! Fairy!!!,Yo! Say!! Fairy!!!,MYUKKE.,s,s,11,https://piugame.com/data/song_img/1afce79a91b11aacedfadb6f8f0c360c.png
Elise,Elise,DM Ashura,s,s,07,https://piugame.com/data/song_img/3a4e606d1e1b67c3937f1d7c617d852c.png
Chobit Flavor,Chobit Flavor,aran & t+pazolite,d,d,24,https://piugame.com/data/song_img/0da2130360d6066534052ce19789e013.png
Energy Synergy Matrix,Energy Synergy Matrix,Tanchiky,s,s,16,https://piugame.com/data/song_img/9a9a1a662444b7305346e031dad8be2e.png
KUGUTSU,KUGUTSU,onoken,s,s,23,https://piugame.com/data/song_img/6b61fae3e35139975deb1199f1ad550a.png
Neo Catharsis,Neo Catharsis,TAG underground overlay,s,s,17,https://piugame.com/data/song_img/14cd5d7a3df1f12b82bccec2faea2705.png
MilK,MilK,Morimori Atsushi,s,s,20,https://piugame.com/data/song_img/4f6cd22fb830dcc99d53fcd91066e255.png
* this game does not exist *,* this game does not exist *,litmus* x Ester,s,s,16,https://piugame.com/data/song_img/89f84e8cf3b3b99a00a93bf032100f8e.png
BRAIN POWER,BRAIN POWER,NOMA,s,s,16,https://piugame.com/data/song_img/dfc1225d137e799d048a3f5a9906e134.png
Stardream -Eurobeat Remix-,Stardream -Eurobeat Remix-,MAX x Cashew x Dave Rodgers,d,d,20,https://piugame.com/data/song_img/1e7f149bb81b419a51d930540d002bec.png
Poppin' Shower,Poppin' Shower,P*Light,s,s,18,https://piugame.com/data/song_img/431c7a7f2602972ebb99569a64f05c2b.png
Sudden Appearance Image,Sudden Appearance Image,Blacklolita,s,s,19,https://piugame.com/data/song_img/b2bd709009f25a9ac3618390c7b9917e.png
BOCA,BOCA,Dreamcatcher,s,s,17,https://piugame.com/data/song_img/eb5af940defb17449259e75e16926870.png
Appassionata,Appassionata,Cashew x D_AAN x Jehezukiel,s,s,13,https://piugame.com/data/song_img/8b8164ae45412112841142145c7067d3.png
Wedding Crashers,Wedding Crashers,SHK,s,s,06,https://piugame.com/data/song_img/a916721935bb9c8c55800fbbe556ae90.png
MURDOCH,MURDOCH,WONDERTRAVELER Project,s,s,20,https://piugame.com/data/song_img/8eb8a3021756670ce067a3ef7cfb9f2a.png
Nostalgia,Nostalgia,Woody,s,s,20,https://piugame.com/data/song_img/8c79ce4830470629ea3de71335222909.png
hercules,hercules,Abel,d,d,20,https://piugame.com/data/song_img/81ffa563de8fddbafbaf8f84afa94263.png
Nxde,Nxde,(G)I-DLE,s,s,16,https://piugame.com/data/song_img/7b6237f4583cab1dd1a1b1f85264eaa5.png
Fracture Temporelle,Fracture Temporelle,Kurokotei,d,d,18,https://piugame.com/data/song_img/4f176d4f60c502692f8e1b0715e495e2.png
Lohxia,Lohxia,The Musical Ghost,s,s,21,https://piugame.com/data/song_img/280eaf79c3414fcc25d52691f550a624.png
Fracture Temporelle,Fracture Temporelle,Kurokotei,s,s,15,https://piugame.com/data/song_img/4f176d4f60c502692f8e1b0715e495e2.png
Uh-Heung,Uh-Heung,DKZ,s,s,07,https://piugame.com/data/song_img/9095d45d33d1c8cf8495c1295604e0af.png
Viyella's Nightmare,Viyella's Nightmare,Laur,s,s,23,https://piugame.com/data/song_img/dde154d8a721c5d510b71c788d0b8673.png
Hymn of Golden Glory,Hymn of Golden Glory,Essbee,s,s,19,https://piugame.com/data/song_img/5713ab6fbd6510744918896c7f949bce.png
Rush-More,Rush-More,litmus*,d,d,19,https://piugame.com/data/song_img/89ac6afc39e1dbaf27cede9586f53f2d.png
STORM,STORM,KOYOTE,s,s,17,https://piugame.com/data/song_img/50c49e67d330d6bd6d84b04da8afaa2a.png
Highway Chaser,Highway Chaser,Cosmograph,s,s,21,https://piugame.com/data/song_img/f06cbde6cc0b8747421f52ac75b3ee8b.png
TOMBOY,TOMBOY,(G)I-DLE,d,d,20,https://piugame.com/data/song_img/ec342950e66150e76a00b09492dfda3c.png
Lucid Dream,Lucid Dream,Cosmograph,s,s,19,https://piugame.com/data/song_img/bd82e2ff6db9c6e4ba585760cb5a94f7.png
Mahika,Mahika,The Musical Ghost,s,s,13,https://piugame.com/data/song_img/44568bfe13cdb83384df0b5b14e71e8c.png
Pirate,Pirate,EVERGLOW,s,s,13,https://piugame.com/data/song_img/a349e92cde3a219d72d082c9ed7deade.png
Slam,Slam,Novasonic,d,d,24,https://piugame.com/data/song_img/6c015264351d8c74bc84257bb4bad895.png
Destr0yer,Destr0yer,sakuzyo,s,s,13,https://piugame.com/data/song_img/1cdf3c4a70abd903f51f0f9e969830ee.png
Simon Says, EURODANCE!! (feat. Sara☆M),Simon Says, EURODANCE!! (feat. Sara☆M),Jehezukiel☆KAZEMURA☆Hideky,s,s,16,https://piugame.com/data/song_img/ecc05e7a2615a2a2770e4a8c5487eb4c.png
Airplane,Airplane,TYPHOON,s,s,17,https://piugame.com/data/song_img/f47eb7519299f8c8e848d95c6cc74967.png
Little Munchkin,Little Munchkin,Castellia,s,s,13,https://piugame.com/data/song_img/d59295bf426a99e64848df63ced40717.png
DO or DIE,DO or DIE,xikers,s,s,05,https://piugame.com/data/song_img/820b7fbc1dcc0362d32c5745cd0b0d2c.png
Simon Says, EURODANCE!! (feat. Sara☆M),Simon Says, EURODANCE!! (feat. Sara☆M),Jehezukiel☆KAZEMURA☆Hideky,s,s,18,https://piugame.com/data/song_img/ecc05e7a2615a2a2770e4a8c5487eb4c.png
Energy Synergy Matrix,Energy Synergy Matrix,Tanchiky,s,s,20,https://piugame.com/data/song_img/9a9a1a662444b7305346e031dad8be2e.png
Stardream -Eurobeat Remix-,Stardream -Eurobeat Remix-,MAX x Cashew x Dave Rodgers,d,d,23,https://piugame.com/data/song_img/1e7f149bb81b419a51d930540d002bec.png
GOODTEK,GOODTEK,EBIMAYO,s,s,18,https://piugame.com/data/song_img/08a55debe196a4c44b2041868a5c2070.png
Sudden Appearance Image,Sudden Appearance Image,Blacklolita,d,d,17,https://piugame.com/data/song_img/b2bd709009f25a9ac3618390c7b9917e.png
Barber's Madness,Barber's Madness,Klass E,s,s,18,https://piugame.com/data/song_img/d24baf611d258d15c997afc26b6380fe.png
Destr0yer,Destr0yer,sakuzyo,s,s,22,https://piugame.com/data/song_img/1cdf3c4a70abd903f51f0f9e969830ee.png
Destr0yer,Destr0yer,sakuzyo,d,d,15,https://piugame.com/data/song_img/1cdf3c4a70abd903f51f0f9e969830ee.png
Etude Op 10-4,Etude Op 10-4,MAX,d,d,17,https://piugame.com/data/song_img/584749a3cecd3f4b5714df28cd502d14.png
Conflict,Conflict,Siromaru + Cranky,s,s,15,https://piugame.com/data/song_img/9cfb61d5d762f490df901dc25a06db3f.png
KUGUTSU,KUGUTSU,onoken,d,d,21,https://piugame.com/data/song_img/6b61fae3e35139975deb1199f1ad550a.png
Versailles,Versailles,HyuN & MIIM,s,s,07,https://piugame.com/data/song_img/305329152cdd89f6229dec2a3074c18b.png
Stardream -Eurobeat Remix-,Stardream -Eurobeat Remix-,MAX x Cashew x Dave Rodgers,s,s,19,https://piugame.com/data/song_img/1e7f149bb81b419a51d930540d002bec.png
Showdown,Showdown,litmus*,d,d,22,https://piugame.com/data/song_img/7387703a9867124dd6159fd3ee0b8094.png
After LIKE,After LIKE,IVE,d,d,15,https://piugame.com/data/song_img/ed7e43efd28eba896f90b94ff1ebc06f.png
CRUSH,CRUSH,ZEROBASEONE,s,s,17,https://piugame.com/data/song_img/9bc09f5b3630ecbfdb72ae72460e4d40.png
* this game does not exist *,* this game does not exist *,litmus* x Ester,d,d,22,https://piugame.com/data/song_img/89f84e8cf3b3b99a00a93bf032100f8e.png
Etude Op 10-4,Etude Op 10-4,MAX,s,s,11,https://piugame.com/data/song_img/584749a3cecd3f4b5714df28cd502d14.png
Chobit Flavor,Chobit Flavor,aran & t+pazolite,d,d,17,https://piugame.com/data/song_img/0da2130360d6066534052ce19789e013.png
Halloween Party ~Multiverse~,Halloween Party ~Multiverse~,SHK,s,s,16,https://piugame.com/data/song_img/6175376a00ff0d561bab24934e04b782.png
GOODTEK,GOODTEK,EBIMAYO,s,s,21,https://piugame.com/data/song_img/08a55debe196a4c44b2041868a5c2070.png
wither garden,wither garden,uma feat. Kanon Tachibana,d,d,18,https://piugame.com/data/song_img/a65ed99146745b6bb879e92af66517fb.png
Beethoven Virus,Beethoven Virus,BanYa,s,s,04,https://piugame.com/data/song_img/a7b3d3aadddc0fce1160f509054f1686.png
Winter,Winter,BanYa,s,s,07,https://piugame.com/data/song_img/6ac101f485e0f0db642dc83e9336db42.png
PRiMA MATERiA,PRiMA MATERiA,xi,s,s,14,https://piugame.com/data/song_img/d9ca9ba14be1f8d7bc007bfcae6f19a1.png
Athena's Shield,Athena's Shield,Jehezukiel,s,s,11,https://piugame.com/data/song_img/e9d9f977024488f5bb31c9e203621e84.png
ESCAPE,ESCAPE,D_AAN,s,s,24,https://piugame.com/data/song_img/057e2df0bf02e2fcb287bb24644d0cb4.png
Kokugen Kairou Labyrinth,Kokugen Kairou Labyrinth,A:llha (ANE + 2riA),s,s,23,https://piugame.com/data/song_img/e6f6dc0021c7ff7a8a5bfbbf1d1795f6.png
Hymn of Golden Glory,Hymn of Golden Glory,Essbee,s,s,25,https://piugame.com/data/song_img/5713ab6fbd6510744918896c7f949bce.png
Simon Says, EURODANCE!! (feat. Sara☆M),Simon Says, EURODANCE!! (feat. Sara☆M),Jehezukiel☆KAZEMURA☆Hideky,s,s,20,https://piugame.com/data/song_img/ecc05e7a2615a2a2770e4a8c5487eb4c.png
Mopemope,Mopemope,LeaF,d,d,17,https://piugame.com/data/song_img/f720e52b1bb6625bd869df634102c20b.png
Giselle,Giselle,Sobrem a.k.a. Widowmaker,s,s,22,https://piugame.com/data/song_img/e75b6128293b5d17ca73a45d243d0a27.png
* this game does not exist *,* this game does not exist *,litmus* x Ester,d,d,18,https://piugame.com/data/song_img/89f84e8cf3b3b99a00a93bf032100f8e.png
Amor Fati,Amor Fati,Yeon Ja Kim,s,s,18,https://piugame.com/data/song_img/46f545d32d421f3b6d7bd7d67531173e.png
Switronic,Switronic,SHK,s,s,11,https://piugame.com/data/song_img/4581e710e822e320fddfda44814b61b1.png
Flavor Step!,Flavor Step!,EmoCosine,s,s,21,https://piugame.com/data/song_img/2eecbab75fb2d9f0f95971ff487fc934.png
Iolite Sky,Iolite Sky,Doin,d,d,20,https://piugame.com/data/song_img/f31f845bdc8584adce799fe78a775fdb.png
Scorpion King,Scorpion King,r300k,d,d,23,https://piugame.com/data/song_img/2d8d5d9f38d10d9b8510159a9f1b3191.png
Halloween Party ~Multiverse~,Halloween Party ~Multiverse~,SHK,s,s,20,https://piugame.com/data/song_img/6175376a00ff0d561bab24934e04b782.png
8 6,8 6,DASU,d,d,18,https://piugame.com/data/song_img/5d936b10017adb5582723dec723351d5.png
Nostalgia,Nostalgia,Woody,d,d,18,https://piugame.com/data/song_img/8c79ce4830470629ea3de71335222909.png
Imperium,Imperium,sakuzyo,d,d,20,https://piugame.com/data/song_img/b874f35ca304ff22c3ed2ed6c5a9f8ba.png
KUGUTSU,KUGUTSU,onoken,s,s,25,https://piugame.com/data/song_img/6b61fae3e35139975deb1199f1ad550a.png
Barber's Madness,Barber's Madness,Klass E,s,s,16,https://piugame.com/data/song_img/d24baf611d258d15c997afc26b6380fe.png
Bluish Rose,Bluish Rose,WyvernP,s,s,08,https://piugame.com/data/song_img/03b6b88c054909e454b57dd7b7dfb831.png
Stardream -Eurobeat Remix-,Stardream -Eurobeat Remix-,MAX x Cashew x Dave Rodgers,s,s,21,https://piugame.com/data/song_img/1e7f149bb81b419a51d930540d002bec.png
Sudden Appearance Image,Sudden Appearance Image,Blacklolita,s,s,15,https://piugame.com/data/song_img/b2bd709009f25a9ac3618390c7b9917e.png
Rush-More,Rush-More,litmus*,d,d,17,https://piugame.com/data/song_img/89ac6afc39e1dbaf27cede9586f53f2d.png
MURDOCH,MURDOCH,WONDERTRAVELER Project,s,s,22,https://piugame.com/data/song_img/8eb8a3021756670ce067a3ef7cfb9f2a.png
KUGUTSU,KUGUTSU,onoken,s,s,18,https://piugame.com/data/song_img/6b61fae3e35139975deb1199f1ad550a.png
BOCA,BOCA,Dreamcatcher,d,d,25,https://piugame.com/data/song_img/eb5af940defb17449259e75e16926870.png
Yo! Say!! Fairy!!!,Yo! Say!! Fairy!!!,MYUKKE.,d,d,18,https://piugame.com/data/song_img/1afce79a91b11aacedfadb6f8f0c360c.png
Bluish Rose,Bluish Rose,WyvernP,s,s,16,https://piugame.com/data/song_img/03b6b88c054909e454b57dd7b7dfb831.png
Altale,Altale,sakuzyo,s,s,15,https://piugame.com/data/song_img/3aed0157e26dfa040bf84ae1167a22d5.png
Hymn of Golden Glory,Hymn of Golden Glory,Essbee,d,d,23,https://piugame.com/data/song_img/5713ab6fbd6510744918896c7f949bce.png
Versailles,Versailles,HyuN & MIIM,s,s,20,https://piugame.com/data/song_img/305329152cdd89f6229dec2a3074c18b.png
Acquire,Acquire,ryhki,s,s,17,https://piugame.com/data/song_img/b41eaa298c4c19f0dedc11e75271e353.png
Full Moon,Full Moon,Dreamcatcher,s,s,20,https://piugame.com/data/song_img/992c331c091355947214279619c2a366.png
GLORIA,GLORIA,Croire,s,s,14,https://piugame.com/data/song_img/582c4b074703ed2e43d6e53030bdb8e6.png
Mopemope,Mopemope,LeaF,s,s,17,https://piugame.com/data/song_img/f720e52b1bb6625bd869df634102c20b.png
A Site De La Rue,A Site De La Rue,STREME REVERIE,d,d,24,https://piugame.com/data/song_img/51eaabb15ba725bda3133a0546a2974b.png
GOOD NIGHT,GOOD NIGHT,Dreamcatcher,s,s,23,https://piugame.com/data/song_img/950bba94b66e30b4a33c794c204b2ac8.png
